x,y,z,theta,dist_l,conf_l,dist_r,conf_r
2902.19916883, 3676.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.22594085, 3676.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.25271287, 3676.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.2794849, 3676.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.30625692, 3677.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.33302894, 3677.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.35980097, 3677.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.38657299, 3677.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.41334502, 3677.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.44011704, 3677.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.46688906, 3677.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.49366109, 3677.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.52043311, 3677.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.54720513, 3677.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.57397716, 3678.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.60074918, 3678.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.6275212, 3678.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.65429323, 3678.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.68106525, 3678.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.70783728, 3678.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.7346093, 3678.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.76138132, 3678.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.78815335, 3678.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.81492537, 3678.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.84169739, 3679.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.86846942, 3679.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.89524144, 3679.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.92201346, 3679.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.94878549, 3679.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2902.97555751, 3679.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.00232954, 3679.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.02910156, 3679.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.05587358, 3679.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.08264561, 3679.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.10941763, 3680.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.13618965, 3680.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.16296168, 3680.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.1897337, 3680.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.21650572, 3680.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.24327775, 3680.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.27004977, 3680.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.2968218, 3680.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.32359382, 3680.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.35036584, 3680.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.37713787, 3681.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.40390989, 3681.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.43068191, 3681.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.45745394, 3681.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.48422596, 3681.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.51099799, 3681.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.53777001, 3681.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.56454203, 3681.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.59131406, 3681.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.61808608, 3681.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.6448581, 3682.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.67163013, 3682.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.69840215, 3682.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.72517417, 3682.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.7519462, 3682.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.77871822, 3682.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.80549025, 3682.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.83226227, 3682.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.85903429, 3682.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.88580632, 3682.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.91257834, 3683.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.93935036, 3683.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.96612239, 3683.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2903.99289441, 3683.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.01966643, 3683.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.04643846, 3683.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.07321048, 3683.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.09998251, 3683.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.12675453, 3683.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.15352655, 3683.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.18029858, 3684.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.2070706, 3684.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.23384262, 3684.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.26061465, 3684.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.28738667, 3684.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.31415869, 3684.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.34093072, 3684.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.36770274, 3684.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.39447477, 3684.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.42124679, 3684.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.44801881, 3685.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.47479084, 3685.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.50156286, 3685.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.52833488, 3685.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.55510691, 3685.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.58187893, 3685.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.60865095, 3685.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.63542298, 3685.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.662195, 3685.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.68896703, 3685.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.71573905, 3686.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.74251107, 3686.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.7692831, 3686.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.79605512, 3686.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.82282714, 3686.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.84959917, 3686.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.87637119, 3686.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.90314321, 3686.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.92991524, 3686.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.95668726, 3686.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2904.98345929, 3687.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.01023131, 3687.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.03700333, 3687.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.06377536, 3687.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.09054738, 3687.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.1173194, 3687.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.14409143, 3687.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.17086345, 3687.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.19763547, 3687.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.2244075, 3687.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.25117952, 3688.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.27795155, 3688.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.30472357, 3688.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.33149559, 3688.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.35826762, 3688.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.38503964, 3688.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.41181166, 3688.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.43858369, 3688.7503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.46535571, 3688.8503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.49212774, 3688.9503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.51889976, 3689.0503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.54567178, 3689.1503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.57244381, 3689.2503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.59921583, 3689.3503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.62598785, 3689.4503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.65275988, 3689.5503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.6795319, 3689.6503418, 0.0, 1.30921057003, 2.80006270409, -1, 2.80006270409, -1
2905.69921875, 3689.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.72580408, 3689.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.75238941, 3689.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.77897474, 3690.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.80556007, 3690.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.8321454, 3690.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.85873073, 3690.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.88531606, 3690.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.91190139, 3690.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.93848672, 3690.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.96507205, 3690.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2905.99165738, 3690.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.01824271, 3690.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.04482804, 3691.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.07141337, 3691.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.0979987, 3691.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.12458403, 3691.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.15116936, 3691.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.17775469, 3691.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.20434002, 3691.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.23092535, 3691.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.25751067, 3691.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.284096, 3691.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.31068133, 3692.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.33726666, 3692.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.36385199, 3692.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.39043732, 3692.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.41702265, 3692.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.44360798, 3692.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.47019331, 3692.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.49677864, 3692.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.52336397, 3692.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.5499493, 3692.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.57653463, 3693.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.60311996, 3693.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.62970529, 3693.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.65629062, 3693.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.68287595, 3693.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.70946128, 3693.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.73604661, 3693.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.76263194, 3693.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.78921727, 3693.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.8158026, 3693.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.84238793, 3694.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.86897326, 3694.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.89555859, 3694.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.92214392, 3694.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.94872925, 3694.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2906.97531458, 3694.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.00189991, 3694.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.02848524, 3694.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.05507057, 3694.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.0816559, 3694.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.10824123, 3695.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.13482656, 3695.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.16141189, 3695.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.18799722, 3695.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.21458255, 3695.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.24116788, 3695.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.26775321, 3695.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.29433854, 3695.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.32092386, 3695.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.34750919, 3695.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.37409452, 3696.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.40067985, 3696.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.42726518, 3696.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.45385051, 3696.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.48043584, 3696.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.50702117, 3696.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.5336065, 3696.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.56019183, 3696.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.58677716, 3696.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.61336249, 3696.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.63994782, 3697.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.66653315, 3697.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.69311848, 3697.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.71970381, 3697.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.74628914, 3697.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.77287447, 3697.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.7994598, 3697.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.82604513, 3697.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.85263046, 3697.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.87921579, 3697.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.90580112, 3698.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.93238645, 3698.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.95897178, 3698.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2907.98555711, 3698.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.01214244, 3698.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.03872777, 3698.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.0653131, 3698.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.09189843, 3698.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.11848376, 3698.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.14506909, 3698.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.17165442, 3699.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.19823975, 3699.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.22482508, 3699.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.25141041, 3699.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.27799574, 3699.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.30458107, 3699.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.3311664, 3699.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.35775173, 3699.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.38433706, 3699.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.41092238, 3699.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.43750771, 3700.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.46409304, 3700.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.49067837, 3700.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.5172637, 3700.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.54384903, 3700.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.57043436, 3700.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.59701969, 3700.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.62360502, 3700.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.65019035, 3700.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.67677568, 3700.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.70336101, 3701.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.72994634, 3701.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.75653167, 3701.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.783117, 3701.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.80970233, 3701.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.83628766, 3701.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.86287299, 3701.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.88945832, 3701.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.91604365, 3701.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.94262898, 3701.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.96921431, 3702.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2908.99579964, 3702.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.02238497, 3702.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.0489703, 3702.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.07555563, 3702.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.10214096, 3702.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.12872629, 3702.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.15531162, 3702.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.18189695, 3702.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.20848228, 3702.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.23506761, 3703.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.26165294, 3703.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.28823827, 3703.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.3148236, 3703.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.34140893, 3703.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.36799426, 3703.52387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.39457959, 3703.62387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.42116492, 3703.72387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.44775025, 3703.82387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.47433557, 3703.92387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.5009209, 3704.02387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.52750623, 3704.12387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.55409156, 3704.22387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.58067689, 3704.32387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
2909.60726222, 3704.42387695, 0.0, 1.31095345823, 2.80001621246, -1, 2.80001621246, -1
