2839.25341797, 3479.0078125, 54.5590171814, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.558555603, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5593070984, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5600509644, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5605926514, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
2839.25341797, 3479.0078125, 54.5607948303, 1.18242800236, 2.5, 0, 2.5, 0
